Origin,Org_Lat,Org_Lon,Dest,Dest_Lat,Dest_Lon,Day_Of_Week,Avg_Delay
BTV,44.471861,-73.153278,JFK,40.639751,-73.778925,4,8.25
SEA,47.449,-122.309306,JNU,58.354972,-134.576278,5,4.23
DEN,39.861656,-104.673178,LGA,40.777245,-73.872608,2,19.00
ANC,61.174361,-149.996361,SLC,40.788389,-111.977772,4,-0.02
MSP,44.881956,-93.221767,SAT,29.533694,-98.469778,3,9.25
BTR,30.533167,-91.149639,MEM,35.042417,-89.976667,1,11.84
DTW,42.212444,-83.353389,AVL,35.436194,-82.541806,6,2.96
RSW,26.536167,-81.755167,PHL,39.871944,-75.241139,0,5.95
HOU,29.645419,-95.278889,TPA,27.975472,-82.53325,4,18.96
MDW,41.785972,-87.752417,MHT,42.932556,-71.435667,4,14.59
SEA,47.449,-122.309306,OKC,35.393089,-97.600733,0,14.91
JAX,30.494056,-81.687861,MSP,44.881956,-93.221767,2,6.81
TUL,36.198389,-95.888111,STL,38.748697,-90.370028,4,9.47
MIA,25.79325,-80.290556,SEA,47.449,-122.309306,1,10.24
DCA,38.852083,-77.037722,PBI,26.683161,-80.095589,5,2.67
SLC,40.788389,-111.977772,BWI,39.175361,-76.668333,0,8.78
DFW,32.896828,-97.037997,RNO,39.499108,-119.768108,4,12.15
MSY,29.993389,-90.258028,LAS,36.080056,-115.15225,6,4.88
LAX,33.942536,-118.408075,MIA,25.79325,-80.290556,3,6.35
CLE,41.411689,-81.849794,JFK,40.639751,-73.778925,4,14.28
MEM,35.042417,-89.976667,SEA,47.449,-122.309306,1,7.67
MSN,43.139858,-89.337514,ATL,33.636719,-84.428067,2,7.30
PIA,40.664203,-89.693258,ORD,41.978603,-87.904842,3,8.83
BUF,42.940525,-78.732167,CLE,41.411689,-81.849794,4,1.12
GRB,44.485072,-88.129589,ORD,41.978603,-87.904842,4,10.21
TPA,27.975472,-82.53325,HPN,41.066959,-73.707575,4,16.09
IAH,29.984433,-95.341442,SFO,37.618972,-122.374889,2,15.36
SFO,37.618972,-122.374889,IND,39.717331,-86.294383,1,11.71
IND,39.717331,-86.294383,CLT,35.214,-80.943139,3,3.94
STL,38.748697,-90.370028,HOU,29.645419,-95.278889,0,14.77
JFK,40.639751,-73.778925,PIT,40.491467,-80.232872,5,10.01
ATL,33.636719,-84.428067,STL,38.748697,-90.370028,4,9.10
ONT,34.056,-117.601194,PHX,33.434278,-112.011583,3,6.80
CLT,35.214,-80.943139,BDL,41.938889,-72.683222,5,7.98
DEN,39.861656,-104.673178,ABQ,35.0402222,-106.6091944,4,11.99
ATL,33.636719,-84.428067,IND,39.717331,-86.294383,5,6.58
RDU,35.877639,-78.787472,ORD,41.978603,-87.904842,3,15.35
LIT,34.729444,-92.224306,DEN,39.861656,-104.673178,6,11.50
MDW,41.785972,-87.752417,EWR,40.6925,-74.168667,0,22.88
PSG,56.801667,-132.945278,WRG,56.4843,-132.37,5,0.99
OAK,37.721278,-122.220722,HNL,21.318681,-157.922428,1,3.36
MIA,25.79325,-80.290556,IAD,38.944533,-77.455811,2,5.10
DCA,38.852083,-77.037722,PDX,45.588722,-122.5975,0,2.43
ATL,33.636719,-84.428067,LEX,38.0365,-84.605889,2,6.52
MIA,25.79325,-80.290556,MSP,44.881956,-93.221767,2,6.97
OAK,37.721278,-122.220722,MDW,41.785972,-87.752417,3,11.00
LGA,40.777245,-73.872608,STL,38.748697,-90.370028,6,9.25
DEN,39.861656,-104.673178,PSP,33.829667,-116.506694,6,16.92
FLL,26.072583,-80.15275,BDL,41.938889,-72.683222,1,17.22
IAD,38.944533,-77.455811,BOS,42.364347,-71.005181,4,9.68
OKC,35.393089,-97.600733,ORD,41.978603,-87.904842,3,14.07
TUL,36.198389,-95.888111,DAL,32.847111,-96.851778,5,6.77
PNS,30.473425,-87.186611,IAD,38.944533,-77.455811,2,-3.80
DTW,42.212444,-83.353389,EWR,40.6925,-74.168667,1,17.34
FLL,26.072583,-80.15275,RDU,35.877639,-78.787472,5,15.39
MSP,44.881956,-93.221767,ROC,43.118866,-77.672389,4,17.75
IND,39.717331,-86.294383,CLT,35.214,-80.943139,0,2.48
PHL,39.871944,-75.241139,DEN,39.861656,-104.673178,6,11.74
BNA,36.124472,-86.678194,CLE,41.411689,-81.849794,6,10.47
RNO,39.499108,-119.768108,SFO,37.618972,-122.374889,5,8.84
DCA,38.852083,-77.037722,DFW,32.896828,-97.037997,1,6.64
LEX,38.0365,-84.605889,DCA,38.852083,-77.037722,5,-5.00
GEG,47.619861,-117.533833,SFO,37.618972,-122.374889,0,27.44
MOB,30.691231,-88.242814,DFW,32.896828,-97.037997,1,10.05
AUS,30.194528,-97.669889,IAH,29.984433,-95.341442,0,8.91
SMF,38.695417,-121.590778,IAD,38.944533,-77.455811,1,3.02
IAH,29.984433,-95.341442,LAX,33.942536,-118.408075,3,16.10
BWI,39.175361,-76.668333,JAX,30.494056,-81.687861,4,17.55
MEM,35.042417,-89.976667,SAT,29.533694,-98.469778,4,3.59
RDU,35.877639,-78.787472,STL,38.748697,-90.370028,3,11.35
SRQ,27.395444,-82.554389,JFK,40.639751,-73.778925,3,11.45
DFW,32.896828,-97.037997,BHM,33.562942,-86.75355,0,16.29
FLL,26.072583,-80.15275,ALB,42.748267,-73.801692,3,10.75
HNL,21.318681,-157.922428,KOA,19.738767,-156.045631,4,2.00
ICT,37.649944,-97.433056,DFW,32.896828,-97.037997,0,16.64
BOS,42.364347,-71.005181,SRQ,27.395444,-82.554389,2,2.78
MSY,29.993389,-90.258028,BNA,36.124472,-86.678194,0,10.37
LAX,33.942536,-118.408075,TPA,27.975472,-82.53325,6,14.42
CLT,35.214,-80.943139,DAL,32.847111,-96.851778,4,16.45
DFW,32.896828,-97.037997,ANC,61.174361,-149.996361,0,18.27
EWR,40.6925,-74.168667,SAT,29.533694,-98.469778,6,18.45
MCO,28.429394,-81.308994,MHT,42.932556,-71.435667,3,16.73
GRR,42.880833,-85.522806,IAH,29.984433,-95.341442,5,6.08
MSY,29.993389,-90.258028,IAD,38.944533,-77.455811,5,3.77
BDL,41.938889,-72.683222,IAH,29.984433,-95.341442,2,-6.00
MHT,42.932556,-71.435667,CLE,41.411689,-81.849794,6,0.53
ALB,42.748267,-73.801692,ORD,41.978603,-87.904842,4,13.91
SAN,32.733556,-117.189667,AUS,30.194528,-97.669889,0,8.90
CLT,35.214,-80.943139,RIC,37.505167,-77.319667,1,5.23
IAD,38.944533,-77.455811,CLE,41.411689,-81.849794,0,14.29
CLT,35.214,-80.943139,TPA,27.975472,-82.53325,3,7.52
BNA,36.124472,-86.678194,HOU,29.645419,-95.278889,4,9.61
PHX,33.434278,-112.011583,LGB,33.817722,-118.151611,1,1.20
ORD,41.978603,-87.904842,ABQ,35.0402222,-106.6091944,1,17.93
JFK,40.639751,-73.778925,JAX,30.494056,-81.687861,5,13.71
PHX,33.434278,-112.011583,IAD,38.944533,-77.455811,6,2.26
CLT,35.214,-80.943139,SYR,43.111187,-76.106311,6,3.97
RSW,26.536167,-81.755167,IND,39.717331,-86.294383,2,9.52
ATL,33.636719,-84.428067,ABQ,35.0402222,-106.6091944,6,7.17
LGA,40.777245,-73.872608,DSM,41.533972,-93.663083,3,8.85
LAX,33.942536,-118.408075,EWR,40.6925,-74.168667,3,16.61
OKC,35.393089,-97.600733,IAH,29.984433,-95.341442,2,6.55
DAL,32.847111,-96.851778,MCO,28.429394,-81.308994,6,7.82
ORD,41.978603,-87.904842,HSV,34.6371944,-86.7750556,3,15.39
MCO,28.429394,-81.308994,STL,38.748697,-90.370028,5,13.68
PVD,41.732581,-71.420383,TPA,27.975472,-82.53325,1,8.29
BUR,34.200667,-118.358667,SEA,47.449,-122.309306,5,-4.35
IAH,29.984433,-95.341442,LAX,33.942536,-118.408075,4,15.71
EWR,40.6925,-74.168667,SLC,40.788389,-111.977772,4,15.03
AUS,30.194528,-97.669889,HOU,29.645419,-95.278889,1,8.94
STL,38.748697,-90.370028,SLC,40.788389,-111.977772,2,1.25
ALB,42.748267,-73.801692,EWR,40.6925,-74.168667,3,16.14
HOU,29.645419,-95.278889,HRL,26.2285,-97.654389,6,11.92
ATL,33.636719,-84.428067,SFO,37.618972,-122.374889,0,14.26
PDX,45.588722,-122.5975,KOA,19.738767,-156.045631,0,-0.93
PVD,41.732581,-71.420383,IAD,38.944533,-77.455811,0,7.65
BMI,40.477111,-88.915917,ORD,41.978603,-87.904842,6,0.43
PHL,39.871944,-75.241139,DFW,32.896828,-97.037997,4,9.93
JAX,30.494056,-81.687861,EWR,40.6925,-74.168667,2,15.13
SLC,40.788389,-111.977772,FAT,36.776194,-119.71814,6,2.79
DEN,39.861656,-104.673178,ICT,37.649944,-97.433056,1,9.33
OGG,20.89865,-156.430458,OAK,37.721278,-122.220722,3,-0.42
BWI,39.175361,-76.668333,ISP,40.79525,-73.100222,4,18.02
MIA,25.79325,-80.290556,DFW,32.896828,-97.037997,2,10.63
PBI,26.683161,-80.095589,JFK,40.639751,-73.778925,2,21.03
JFK,40.639751,-73.778925,IAD,38.944533,-77.455811,5,13.62
MIA,25.79325,-80.290556,IAH,29.984433,-95.341442,2,8.18
BNA,36.124472,-86.678194,DEN,39.861656,-104.673178,4,10.79
MSN,43.139858,-89.337514,CVG,39.048836,-84.667822,5,9.25
OME,64.512203,-165.445247,OTZ,66.884678,-162.59855,4,6.35
OAK,37.721278,-122.220722,CMH,39.997972,-82.891889,2,11.93
IAH,29.984433,-95.341442,RNO,39.499108,-119.768108,3,9.65
PHX,33.434278,-112.011583,ORD,41.978603,-87.904842,2,11.60
DTW,42.212444,-83.353389,CAE,33.938833,-81.119528,6,8.40
MSY,29.993389,-90.258028,IAH,29.984433,-95.341442,0,7.17
ORD,41.978603,-87.904842,IAD,38.944533,-77.455811,2,19.43
JFK,40.639751,-73.778925,RDU,35.877639,-78.787472,2,10.26
TPA,27.975472,-82.53325,LAS,36.080056,-115.15225,0,13.21
ABQ,35.0402222,-106.6091944,DFW,32.896828,-97.037997,1,7.10
SMF,38.695417,-121.590778,PDX,45.588722,-122.5975,5,9.78
JFK,40.639751,-73.778925,ORD,41.978603,-87.904842,1,13.86
DEN,39.861656,-104.673178,JFK,40.639751,-73.778925,6,17.52
TYS,35.810972,-83.994028,IAH,29.984433,-95.341442,1,13.71
HPN,41.066959,-73.707575,RSW,26.536167,-81.755167,3,-0.08
MYR,33.67975,-78.928333,ORD,41.978603,-87.904842,0,23.69
JFK,40.639751,-73.778925,PSP,33.829667,-116.506694,6,11.43
BNA,36.124472,-86.678194,RDU,35.877639,-78.787472,0,11.48
BHM,33.562942,-86.75355,BWI,39.175361,-76.668333,4,12.02
PDX,45.588722,-122.5975,SLC,40.788389,-111.977772,5,2.47
LAX,33.942536,-118.408075,RDM,44.254066,-121.149964,2,8.91
CLT,35.214,-80.943139,SYR,43.111187,-76.106311,4,7.78
FLL,26.072583,-80.15275,IND,39.717331,-86.294383,5,19.40
DFW,32.896828,-97.037997,ONT,34.056,-117.601194,6,11.54
MSP,44.881956,-93.221767,ATL,33.636719,-84.428067,1,4.80
ATL,33.636719,-84.428067,LEX,38.0365,-84.605889,6,9.19
SEA,47.449,-122.309306,IAH,29.984433,-95.341442,0,9.22
ATL,33.636719,-84.428067,VPS,30.48325,-86.5254,5,5.67
EWR,40.6925,-74.168667,IAH,29.984433,-95.341442,6,13.99
CLE,41.411689,-81.849794,MCI,39.297606,-94.713905,0,10.50
EWR,40.6925,-74.168667,ATL,33.636719,-84.428067,0,16.43
CVG,39.048836,-84.667822,MKE,42.947222,-87.896583,1,9.16
BNA,36.124472,-86.678194,HOU,29.645419,-95.278889,2,9.98
SLC,40.788389,-111.977772,DEN,39.861656,-104.673178,2,8.80
JFK,40.639751,-73.778925,JAX,30.494056,-81.687861,3,17.51
DAL,32.847111,-96.851778,MEM,35.042417,-89.976667,3,13.56
ANC,61.174361,-149.996361,OME,64.512203,-165.445247,2,-0.71
CVG,39.048836,-84.667822,DEN,39.861656,-104.673178,5,12.78
LAX,33.942536,-118.408075,GEG,47.619861,-117.533833,2,8.54
OKC,35.393089,-97.600733,MDW,41.785972,-87.752417,0,14.07
LGA,40.777245,-73.872608,MSY,29.993389,-90.258028,5,3.16
MIA,25.79325,-80.290556,JAX,30.494056,-81.687861,5,5.06
CVG,39.048836,-84.667822,PIT,40.491467,-80.232872,0,3.08
SYR,43.111187,-76.106311,FLL,26.072583,-80.15275,1,47.67
GEG,47.619861,-117.533833,OAK,37.721278,-122.220722,6,10.39
DEN,39.861656,-104.673178,DCA,38.852083,-77.037722,0,12.09
JNU,58.354972,-134.576278,PSG,56.801667,-132.945278,4,14.03
MCO,28.429394,-81.308994,MEM,35.042417,-89.976667,3,8.98
TPA,27.975472,-82.53325,DEN,39.861656,-104.673178,1,7.54
PDX,45.588722,-122.5975,ONT,34.056,-117.601194,1,2.96
BOS,42.364347,-71.005181,MKE,42.947222,-87.896583,1,14.29
DEN,39.861656,-104.673178,SAF,35.617108,-106.089422,6,13.96
ATL,33.636719,-84.428067,AEX,31.3274,-92.549833,4,10.28
DAL,32.847111,-96.851778,HRL,26.2285,-97.654389,3,14.06
RIC,37.505167,-77.319667,CLT,35.214,-80.943139,2,3.60
MHT,42.932556,-71.435667,IAD,38.944533,-77.455811,3,-7.60
ICT,37.649944,-97.433056,ATL,33.636719,-84.428067,5,4.87
ATL,33.636719,-84.428067,CLT,35.214,-80.943139,1,5.98
CVG,39.048836,-84.667822,DCA,38.852083,-77.037722,4,7.29
TPA,27.975472,-82.53325,FLL,26.072583,-80.15275,0,10.24
RSW,26.536167,-81.755167,GRR,42.880833,-85.522806,6,14.34
CLT,35.214,-80.943139,PHL,39.871944,-75.241139,5,9.05
JAX,30.494056,-81.687861,EWR,40.6925,-74.168667,4,16.87
DFW,32.896828,-97.037997,TUS,32.116083,-110.941028,3,14.67
HNL,21.318681,-157.922428,SAN,32.733556,-117.189667,3,5.95
ELP,31.80725,-106.377583,IAH,29.984433,-95.341442,2,7.29
JAX,30.494056,-81.687861,BHM,33.562942,-86.75355,5,3.14
CMH,39.997972,-82.891889,TPA,27.975472,-82.53325,1,6.15
IAH,29.984433,-95.341442,RNO,39.499108,-119.768108,5,6.33
ORD,41.978603,-87.904842,PIT,40.491467,-80.232872,5,11.63
DTW,42.212444,-83.353389,MSP,44.881956,-93.221767,5,5.59
SAN,32.733556,-117.189667,ABQ,35.0402222,-106.6091944,6,13.27
LIT,34.729444,-92.224306,CLT,35.214,-80.943139,2,-2.40
HOU,29.645419,-95.278889,PNS,30.473425,-87.186611,3,15.70
DAL,32.847111,-96.851778,AUS,30.194528,-97.669889,4,15.17
STL,38.748697,-90.370028,ORD,41.978603,-87.904842,6,8.14
CMH,39.997972,-82.891889,MCO,28.429394,-81.308994,1,6.60
IAD,38.944533,-77.455811,MCI,39.297606,-94.713905,4,11.76
YAK,59.3012,-139.3937,JNU,58.354972,-134.576278,2,-11.01
TPA,27.975472,-82.53325,BWI,39.175361,-76.668333,3,10.45
PBI,26.683161,-80.095589,EWR,40.6925,-74.168667,6,12.16
SMF,38.695417,-121.590778,SAN,32.733556,-117.189667,2,9.21
HOU,29.645419,-95.278889,ATL,33.636719,-84.428067,0,11.73
MAF,31.942528,-102.201914,IAH,29.984433,-95.341442,4,7.04
SMF,38.695417,-121.590778,DAL,32.847111,-96.851778,6,0.60
ORD,41.978603,-87.904842,ANC,61.174361,-149.996361,1,11.03
CLE,41.411689,-81.849794,PWM,43.646161,-70.309281,3,11.26
SAT,29.533694,-98.469778,MEM,35.042417,-89.976667,3,-3.23
SEA,47.449,-122.309306,DFW,32.896828,-97.037997,6,7.44
CLT,35.214,-80.943139,BNA,36.124472,-86.678194,5,5.78
SFO,37.618972,-122.374889,JAC,43.607333333,-110.73775,6,17.41
DCA,38.852083,-77.037722,HOU,29.645419,-95.278889,6,3.88
IAD,38.944533,-77.455811,RSW,26.536167,-81.755167,1,25.00
TYS,35.810972,-83.994028,LGA,40.777245,-73.872608,2,13.79
JAC,43.607333333,-110.73775,DEN,39.861656,-104.673178,3,8.32
MSP,44.881956,-93.221767,ALB,42.748267,-73.801692,1,15.56
MCO,28.429394,-81.308994,SFO,37.618972,-122.374889,2,12.05
RIC,37.505167,-77.319667,PHL,39.871944,-75.241139,6,-6.25
ATL,33.636719,-84.428067,RSW,26.536167,-81.755167,3,9.64
SDF,38.1740858,-85.7364989,MCO,28.429394,-81.308994,4,15.95
LGA,40.777245,-73.872608,BGR,44.807444,-68.828139,4,14.89
EWR,40.6925,-74.168667,CLE,41.411689,-81.849794,3,17.95
CLT,35.214,-80.943139,SFO,37.618972,-122.374889,1,9.58
MYR,33.67975,-78.928333,ATL,33.636719,-84.428067,6,10.24
DTW,42.212444,-83.353389,SAV,32.127583,-81.202139,0,10.25
LAS,36.080056,-115.15225,ORD,41.978603,-87.904842,6,12.55
MIA,25.79325,-80.290556,MCO,28.429394,-81.308994,0,10.56
IAD,38.944533,-77.455811,MDW,41.785972,-87.752417,3,10.36
BUR,34.200667,-118.358667,SLC,40.788389,-111.977772,4,-0.40
LAX,33.942536,-118.408075,SAN,32.733556,-117.189667,6,8.40
CVG,39.048836,-84.667822,JFK,40.639751,-73.778925,0,13.01
CHS,32.898647,-80.040528,LGA,40.777245,-73.872608,0,16.10
OMA,41.303167,-95.894069,DFW,32.896828,-97.037997,6,9.58
MEM,35.042417,-89.976667,EWR,40.6925,-74.168667,4,15.74
SLC,40.788389,-111.977772,ORD,41.978603,-87.904842,6,11.38
SBA,34.426211,-119.840372,DEN,39.861656,-104.673178,1,10.00
FNT,42.965424,-83.743629,MCO,28.429394,-81.308994,3,1.83
LBB,33.663639,-101.822778,LAS,36.080056,-115.15225,4,7.41
ILM,34.270615,-77.902569,LGA,40.777245,-73.872608,4,11.55
PHF,37.131894,-76.492989,ATL,33.636719,-84.428067,0,9.80
BOS,42.364347,-71.005181,MDW,41.785972,-87.752417,5,8.07
JAX,30.494056,-81.687861,CVG,39.048836,-84.667822,0,7.42
BWI,39.175361,-76.668333,DEN,39.861656,-104.673178,4,13.65
DTW,42.212444,-83.353389,BOS,42.364347,-71.005181,1,7.36
MSP,44.881956,-93.221767,SYR,43.111187,-76.106311,6,7.81
CLE,41.411689,-81.849794,ATL,33.636719,-84.428067,3,9.88
LGA,40.777245,-73.872608,RDU,35.877639,-78.787472,6,6.27
ALB,42.748267,-73.801692,TPA,27.975472,-82.53325,3,3.73
MDW,41.785972,-87.752417,GSP,34.895556,-82.218889,5,16.23
SMF,38.695417,-121.590778,SNA,33.675667,-117.868222,2,5.92
JFK,40.639751,-73.778925,CLE,41.411689,-81.849794,0,8.91
AVL,35.436194,-82.541806,DTW,42.212444,-83.353389,0,6.20
DEN,39.861656,-104.673178,RNO,39.499108,-119.768108,4,12.23
LAS,36.080056,-115.15225,ABQ,35.0402222,-106.6091944,2,10.76
LAX,33.942536,-118.408075,SAF,35.617108,-106.089422,3,2.40
EWR,40.6925,-74.168667,BDL,41.938889,-72.683222,0,13.83
PHX,33.434278,-112.011583,DRO,37.151516,-107.75377,3,2.43
IAH,29.984433,-95.341442,BRO,25.906833,-97.425861,5,4.08
DCA,38.852083,-77.037722,RSW,26.536167,-81.755167,6,4.85
RIC,37.505167,-77.319667,DTW,42.212444,-83.353389,1,10.29
MSP,44.881956,-93.221767,RDU,35.877639,-78.787472,5,7.58
PHL,39.871944,-75.241139,STL,38.748697,-90.370028,1,11.62
SFO,37.618972,-122.374889,EWR,40.6925,-74.168667,2,13.40
LAS,36.080056,-115.15225,IAD,38.944533,-77.455811,0,12.12
ORD,41.978603,-87.904842,XNA,36.2818694,-94.3068111,6,18.55
SNA,33.675667,-117.868222,MDW,41.785972,-87.752417,2,10.19
LIH,21.975983,-159.338958,OGG,20.89865,-156.430458,5,0.02
BOS,42.364347,-71.005181,CHS,32.898647,-80.040528,0,5.92
DFW,32.896828,-97.037997,AUS,30.194528,-97.669889,5,9.56
IAH,29.984433,-95.341442,MLU,32.510864,-92.037689,0,5.32
SNA,33.675667,-117.868222,DFW,32.896828,-97.037997,6,9.18
LAS,36.080056,-115.15225,DEN,39.861656,-104.673178,6,9.95
HOU,29.645419,-95.278889,GSP,34.895556,-82.218889,0,14.68
DRO,37.151516,-107.75377,DEN,39.861656,-104.673178,2,8.06
SAN,32.733556,-117.189667,IAD,38.944533,-77.455811,5,7.32
SYR,43.111187,-76.106311,DTW,42.212444,-83.353389,0,5.34
LAS,36.080056,-115.15225,MCI,39.297606,-94.713905,2,11.44
PBI,26.683161,-80.095589,PIT,40.491467,-80.232872,1,16.00
DTW,42.212444,-83.353389,HSV,34.6371944,-86.7750556,2,3.62
PBI,26.683161,-80.095589,MDW,41.785972,-87.752417,1,22.25
LGA,40.777245,-73.872608,GSO,36.09775,-79.937306,0,19.71
ORD,41.978603,-87.904842,SRQ,27.395444,-82.554389,4,10.31
SFO,37.618972,-122.374889,BWI,39.175361,-76.668333,4,11.92
LAS,36.080056,-115.15225,EWR,40.6925,-74.168667,3,11.88
EYW,24.556111,-81.759556,LGA,40.777245,-73.872608,6,50.33
DCA,38.852083,-77.037722,BDL,41.938889,-72.683222,1,8.34
BWI,39.175361,-76.668333,CLE,41.411689,-81.849794,4,15.55
GRB,44.485072,-88.129589,MSP,44.881956,-93.221767,3,5.55
RNO,39.499108,-119.768108,PDX,45.588722,-122.5975,4,18.00
ATL,33.636719,-84.428067,SHV,32.446629,-93.8256,0,12.02
LGA,40.777245,-73.872608,MHT,42.932556,-71.435667,6,17.86
MCO,28.429394,-81.308994,LAS,36.080056,-115.15225,4,10.36
BWI,39.175361,-76.668333,PDX,45.588722,-122.5975,4,14.57
JAC,43.607333333,-110.73775,SFO,37.618972,-122.374889,1,23.77
ELP,31.80725,-106.377583,SAT,29.533694,-98.469778,3,9.51
SNA,33.675667,-117.868222,MDW,41.785972,-87.752417,1,8.62
DAL,32.847111,-96.851778,IND,39.717331,-86.294383,6,13.53
ALB,42.748267,-73.801692,IAD,38.944533,-77.455811,2,5.36
IAD,38.944533,-77.455811,LAS,36.080056,-115.15225,4,12.91
SFO,37.618972,-122.374889,MSY,29.993389,-90.258028,0,15.43
CMH,39.997972,-82.891889,BOS,42.364347,-71.005181,6,8.81
FLL,26.072583,-80.15275,SEA,47.449,-122.309306,1,3.11
PHX,33.434278,-112.011583,MSY,29.993389,-90.258028,1,10.58
MDW,41.785972,-87.752417,PBI,26.683161,-80.095589,5,10.04
SMF,38.695417,-121.590778,DAL,32.847111,-96.851778,2,-0.21
IAD,38.944533,-77.455811,DEN,39.861656,-104.673178,5,11.20
EGE,39.642556,-106.917694,SLC,40.788389,-111.977772,3,8.50
CLE,41.411689,-81.849794,OKC,35.393089,-97.600733,4,4.04
PBI,26.683161,-80.095589,ATL,33.636719,-84.428067,5,5.62
SMF,38.695417,-121.590778,SNA,33.675667,-117.868222,4,7.80
CLT,35.214,-80.943139,ORF,36.894611,-76.201222,0,6.40
CAK,40.9160833,-81.4421944,DEN,39.861656,-104.673178,1,7.90
OGG,20.89865,-156.430458,ORD,41.978603,-87.904842,1,16.50
SLC,40.788389,-111.977772,SFO,37.618972,-122.374889,2,14.65
IAD,38.944533,-77.455811,PVD,41.732581,-71.420383,1,13.36
DAL,32.847111,-96.851778,SAT,29.533694,-98.469778,0,11.60
CHS,32.898647,-80.040528,JFK,40.639751,-73.778925,6,17.26
EWR,40.6925,-74.168667,IND,39.717331,-86.294383,5,5.44
XNA,36.2818694,-94.3068111,DEN,39.861656,-104.673178,0,9.81
SDF,38.1740858,-85.7364989,MDW,41.785972,-87.752417,0,11.00
MIA,25.79325,-80.290556,DCA,38.852083,-77.037722,4,9.61
SLC,40.788389,-111.977772,LAS,36.080056,-115.15225,6,6.66
CVG,39.048836,-84.667822,LAS,36.080056,-115.15225,6,11.90
RNO,39.499108,-119.768108,JFK,40.639751,-73.778925,1,28.54
BDL,41.938889,-72.683222,PBI,26.683161,-80.095589,5,15.04
PNS,30.473425,-87.186611,HOU,29.645419,-95.278889,3,6.98
MIA,25.79325,-80.290556,SDF,38.1740858,-85.7364989,2,0.84
HOU,29.645419,-95.278889,MAF,31.942528,-102.201914,4,10.86
SFO,37.618972,-122.374889,LIH,21.975983,-159.338958,6,12.21
BWI,39.175361,-76.668333,GRR,42.880833,-85.522806,0,15.10
MEM,35.042417,-89.976667,DFW,32.896828,-97.037997,4,13.07
JFK,40.639751,-73.778925,CLT,35.214,-80.943139,1,8.90
ATL,33.636719,-84.428067,SAT,29.533694,-98.469778,2,9.09
LGA,40.777245,-73.872608,HOU,29.645419,-95.278889,0,15.11
XNA,36.2818694,-94.3068111,CVG,39.048836,-84.667822,2,9.49
SLC,40.788389,-111.977772,XNA,36.2818694,-94.3068111,1,-6.50
PHX,33.434278,-112.011583,BNA,36.124472,-86.678194,0,14.85
BHM,33.562942,-86.75355,LAS,36.080056,-115.15225,5,8.89
OMA,41.303167,-95.894069,DAL,32.847111,-96.851778,5,3.52
SHV,32.446629,-93.8256,DEN,39.861656,-104.673178,1,9.80
ORD,41.978603,-87.904842,SAV,32.127583,-81.202139,6,11.96
STL,38.748697,-90.370028,BNA,36.124472,-86.678194,0,10.43
OMA,41.303167,-95.894069,PHX,33.434278,-112.011583,4,3.48
ORD,41.978603,-87.904842,GSP,34.895556,-82.218889,0,8.74
PDX,45.588722,-122.5975,DTW,42.212444,-83.353389,5,0.72
CAE,33.938833,-81.119528,ATL,33.636719,-84.428067,1,9.60
MCI,39.297606,-94.713905,DEN,39.861656,-104.673178,4,13.86
ORD,41.978603,-87.904842,JFK,40.639751,-73.778925,2,19.16
TUS,32.116083,-110.941028,SFO,37.618972,-122.374889,3,16.82
SEA,47.449,-122.309306,MIA,25.79325,-80.290556,1,12.32
HNL,21.318681,-157.922428,PDX,45.588722,-122.5975,3,2.08
BUF,42.940525,-78.732167,BOS,42.364347,-71.005181,4,3.24
PHX,33.434278,-112.011583,TUL,36.198389,-95.888111,4,21.69
BUR,34.200667,-118.358667,SMF,38.695417,-121.590778,0,6.40
HSV,34.6371944,-86.7750556,IAH,29.984433,-95.341442,1,5.21
ORD,41.978603,-87.904842,HPN,41.066959,-73.707575,0,13.73
GEG,47.619861,-117.533833,MDW,41.785972,-87.752417,4,4.54
BNA,36.124472,-86.678194,SAN,32.733556,-117.189667,4,9.86
GEG,47.619861,-117.533833,LAS,36.080056,-115.15225,5,6.07
SEA,47.449,-122.309306,ABQ,35.0402222,-106.6091944,1,6.29
CMH,39.997972,-82.891889,CLE,41.411689,-81.849794,4,16.03
SLC,40.788389,-111.977772,SAT,29.533694,-98.469778,5,3.40
MEM,35.042417,-89.976667,TYS,35.810972,-83.994028,6,6.31
MDW,41.785972,-87.752417,ICT,37.649944,-97.433056,0,16.59
DFW,32.896828,-97.037997,GSO,36.09775,-79.937306,0,12.67
LGA,40.777245,-73.872608,ORD,41.978603,-87.904842,1,9.84
SEA,47.449,-122.309306,ATL,33.636719,-84.428067,0,7.98
IAH,29.984433,-95.341442,TUL,36.198389,-95.888111,0,10.58
CLT,35.214,-80.943139,SLC,40.788389,-111.977772,0,7.02
PHX,33.434278,-112.011583,CLE,41.411689,-81.849794,2,9.39
CLE,41.411689,-81.849794,ORD,41.978603,-87.904842,5,7.79
SAV,32.127583,-81.202139,IAH,29.984433,-95.341442,5,14.71
IAH,29.984433,-95.341442,SMF,38.695417,-121.590778,1,14.60
MSY,29.993389,-90.258028,MSP,44.881956,-93.221767,6,5.43
